IdProducto	IdFechaOrden	IdFechaProducción	IdFechaEntrega	IdCliente	IdPromoción	IdMoneda	IdTerritorio	IdOrden	NumLineaOrden	NumRevisión	Cantidad	Precio	ImporteExtendido	DescuentoUnitario	Descuento	Coste	CosteTotal	Ventas	IVA	Portes	IdSeguimiento	PONumCliente	FechaOrden	FechaProducción	FechaEntrega	Categoría	Subcategoría	Producto	Nombres	Apellidos	Género	EstadoCivil	Ciudad	País
479	20130901	20130913	20130908	21152	1	100	4	SO65553	3	1	1	8,99	8,99	0	0	3,3623	3,3623	8,99	0,7192	0,2248	NULL	NULL	2013-09-01 00:00:00.000	2013-09-13 00:00:00.000	2013-09-08 00:00:00.000	Accesorio	Portabotellas y botella	Portabotellas de carretera	Amanda	Hill	F	S	Glendale	United States
581	20130901	20130913	20130908	17678	1	100	4	SO65554	1	1	1	1700,99	1700,99	0	0	1082,51	1082,51	1700,99	136,0792	42,5248	NULL	NULL	2013-09-01 00:00:00.000	2013-09-13 00:00:00.000	2013-09-08 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 350 para mujer, amarilla, 42	Julio	Blanco	M	S	Bellflower	United States
214	20130901	20130913	20130908	17678	1	100	4	SO65554	2	1	1	34,99	34,99	0	0	13,0863	13,0863	34,99	2,7992	0,8748	NULL	NULL	2013-09-01 00:00:00.000	2013-09-13 00:00:00.000	2013-09-08 00:00:00.000	Accesorio	Casco	Casco deportivo: 100, rojo	Julio	Blanco	M	S	Bellflower	United States
582	20130901	20130913	20130908	18108	1	100	4	SO65555	1	1	1	1700,99	1700,99	0	0	1082,51	1082,51	1700,99	136,0792	42,5248	NULL	NULL	2013-09-01 00:00:00.000	2013-09-13 00:00:00.000	2013-09-08 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 350 para mujer, amarilla, 44	Colin	Gao	M	M	Colma	United States
217	20130901	20130913	20130908	18108	1	100	4	SO65555	2	1	1	34,99	34,99	0	0	13,0863	13,0863	34,99	2,7992	0,8748	NULL	NULL	2013-09-01 00:00:00.000	2013-09-13 00:00:00.000	2013-09-08 00:00:00.000	Accesorio	Casco	Casco deportivo: 100, negro	Colin	Gao	M	M	Colma	United States
582	20130901	20130913	20130908	18060	1	100	1	SO65556	1	1	1	1700,99	1700,99	0	0	1082,51	1082,51	1700,99	136,0792	42,5248	NULL	NULL	2013-09-01 00:00:00.000	2013-09-13 00:00:00.000	2013-09-08 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 350 para mujer, amarilla, 44	Sara	Carter	F	M	Redmond	United States
575	20130901	20130913	20130908	11237	1	100	8	SO65557	1	1	1	2384,07	2384,07	0	0	1481,9379	1481,9379	2384,07	190,7256	59,6018	NULL	NULL	2013-09-01 00:00:00.000	2013-09-13 00:00:00.000	2013-09-08 00:00:00.000	Bicicleta	Bicicleta de paseo	Paseo: 1000, azul, 54	Clarence	Anand	M	S	Solingen	Germany
214	20130901	20130913	20130908	11237	1	100	8	SO65557	2	1	1	34,99	34,99	0	0	13,0863	13,0863	34,99	2,7992	0,8748	NULL	NULL	2013-09-01 00:00:00.000	2013-09-13 00:00:00.000	2013-09-08 00:00:00.000	Accesorio	Casco	Casco deportivo: 100, rojo	Clarence	Anand	M	S	Solingen	Germany
561	20130901	20130913	20130908	15702	1	98	10	SO65558	1	1	1	2384,07	2384,07	0	0	1481,9379	1481,9379	2384,07	190,7256	59,6018	NULL	NULL	2013-09-01 00:00:00.000	2013-09-13 00:00:00.000	2013-09-08 00:00:00.000	Bicicleta	Bicicleta de paseo	Paseo: 1000, amarilla, 46	Ruth	Mehta	F	M	High Wycombe	United Kingdom
479	20130901	20130913	20130908	15702	1	98	10	SO65558	2	1	1	8,99	8,99	0	0	3,3623	3,3623	8,99	0,7192	0,2248	NULL	NULL	2013-09-01 00:00:00.000	2013-09-13 00:00:00.000	2013-09-08 00:00:00.000	Accesorio	Portabotellas y botella	Portabotellas de carretera	Ruth	Mehta	F	M	High Wycombe	United Kingdom
477	20130901	20130913	20130908	15702	1	98	10	SO65558	3	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-09-01 00:00:00.000	2013-09-13 00:00:00.000	2013-09-08 00:00:00.000	Accesorio	Portabotellas y botella		Ruth	Mehta	F	M	High Wycombe	United Kingdom
484	20130901	20130913	20130908	15702	1	98	10	SO65558	4	1	1	7,95	7,95	0	0	2,9733	2,9733	7,95	0,636	0,1988	NULL	NULL	2013-09-01 00:00:00.000	2013-09-13 00:00:00.000	2013-09-08 00:00:00.000	Accesorio	Limpiador	Lavado de bicicletas: disolvente	Ruth	Mehta	F	M	High Wycombe	United Kingdom
567	20130901	20130913	20130908	14260	1	6	9	SO65559	1	1	1	742,35	742,35	0	0	461,4448	461,4448	742,35	59,388	18,5588	NULL	NULL	2013-09-01 00:00:00.000	2013-09-13 00:00:00.000	2013-09-08 00:00:00.000	Bicicleta	Bicicleta de paseo	Paseo: 3000, azul, 62	Frank	Ruiz	M	S	Warrnambool	Australia
479	20130901	20130913	20130908	14260	1	6	9	SO65559	2	1	1	8,99	8,99	0	0	3,3623	3,3623	8,99	0,7192	0,2248	NULL	NULL	2013-09-01 00:00:00.000	2013-09-13 00:00:00.000	2013-09-08 00:00:00.000	Accesorio	Portabotellas y botella	Portabotellas de carretera	Frank	Ruiz	M	S	Warrnambool	Australia
563	20130901	20130913	20130908	12349	1	6	9	SO65560	1	1	1	2384,07	2384,07	0	0	1481,9379	1481,9379	2384,07	190,7256	59,6018	NULL	NULL	2013-09-01 00:00:00.000	2013-09-13 00:00:00.000	2013-09-08 00:00:00.000	Bicicleta	Bicicleta de paseo	Paseo: 1000, amarilla, 54	Lacey	Yuan	F	S	Silverwater	Australia
225	20130901	20130913	20130908	12349	1	6	9	SO65560	2	1	1	8,99	8,99	0	0	6,9223	6,9223	8,99	0,7192	0,2248	NULL	NULL	2013-09-01 00:00:00.000	2013-09-13 00:00:00.000	2013-09-08 00:00:00.000	Prenda	Gorra		Lacey	Yuan	F	S	Silverwater	Australia
357	20130902	20130914	20130909	18140	1	100	8	SO65561	1	1	1	2319,99	2319,99	0	0	1265,6195	1265,6195	2319,99	185,5992	57,9998	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Bicicleta	Bicicleta de montaña	Montaña: 200, plateada, 46	Anthony	White	M	M	Neunkirchen	Germany
477	20130902	20130914	20130909	18140	1	100	8	SO65561	2	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Portabotellas y botella		Anthony	White	M	M	Neunkirchen	Germany
478	20130902	20130914	20130909	18140	1	100	8	SO65561	3	1	1	9,99	9,99	0	0	3,7363	3,7363	9,99	0,7992	0,2498	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Portabotellas y botella	Portabotellas de montaña	Anthony	White	M	M	Neunkirchen	Germany
484	20130902	20130914	20130909	18140	1	100	8	SO65561	4	1	1	7,95	7,95	0	0	2,9733	2,9733	7,95	0,636	0,1988	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Limpiador	Lavado de bicicletas: disolvente	Anthony	White	M	M	Neunkirchen	Germany
355	20130902	20130914	20130909	16298	1	100	8	SO65562	1	1	1	2319,99	2319,99	0	0	1265,6195	1265,6195	2319,99	185,5992	57,9998	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Bicicleta	Bicicleta de montaña	Montaña: 200, plateada, 42	Adrienne	Sanz	F	M	Hamburg	Germany
537	20130902	20130914	20130909	16298	1	100	8	SO65562	2	1	1	35,00	35,00	0	0	13,09	13,09	35,00	2,80	0,875	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta de montaña GA	Adrienne	Sanz	F	M	Hamburg	Germany
222	20130902	20130914	20130909	16298	1	100	8	SO65562	3	1	1	34,99	34,99	0	0	13,0863	13,0863	34,99	2,7992	0,8748	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Casco	Casco deportivo: 100, azul	Adrienne	Sanz	F	M	Hamburg	Germany
225	20130902	20130914	20130909	16298	1	100	8	SO65562	4	1	1	8,99	8,99	0	0	6,9223	6,9223	8,99	0,7192	0,2248	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Prenda	Gorra		Adrienne	Sanz	F	M	Hamburg	Germany
477	20130902	20130914	20130909	12022	1	100	1	SO65563	1	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Portabotellas y botella		Jose	Wright	M	S	Woodburn	United States
479	20130902	20130914	20130909	12022	1	100	1	SO65563	2	1	1	8,99	8,99	0	0	3,3623	3,3623	8,99	0,7192	0,2248	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Portabotellas y botella	Portabotellas de carretera	Jose	Wright	M	S	Woodburn	United States
214	20130902	20130914	20130909	12022	1	100	1	SO65563	3	1	1	34,99	34,99	0	0	13,0863	13,0863	34,99	2,7992	0,8748	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Casco	Casco deportivo: 100, rojo	Jose	Wright	M	S	Woodburn	United States
234	20130902	20130914	20130909	12022	1	100	1	SO65563	4	1	1	49,99	49,99	0	0	38,4923	38,4923	49,99	3,9992	1,2498	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Prenda	Jersey	Jersey con logotipo de manga larga, G	Jose	Wright	M	S	Woodburn	United States
231	20130902	20130914	20130909	11852	1	100	4	SO65564	1	1	1	49,99	49,99	0	0	38,4923	38,4923	49,99	3,9992	1,2498	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Prenda	Jersey	Jersey con logotipo de manga larga, M	Kyle	Russell	M	S	Lakewood	United States
536	20130902	20130914	20130909	16634	1	6	9	SO65565	1	1	1	29,99	29,99	0	0	11,2163	11,2163	29,99	2,3992	0,7498	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta de montaña GM	Jenny	Hu	F	M	Bendigo	Australia
528	20130902	20130914	20130909	16634	1	6	9	SO65565	2	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta para cámara de montaña	Jenny	Hu	F	M	Bendigo	Australia
537	20130902	20130914	20130909	26769	1	6	9	SO65566	1	1	1	35,00	35,00	0	0	13,09	13,09	35,00	2,80	0,875	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta de montaña GA	Holly	Sai	F	M	St. Leonards	Australia
480	20130902	20130914	20130909	26769	1	6	9	SO65566	2	1	1	2,29	2,29	0	0	0,8565	0,8565	2,29	0,1832	0,0573	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Cubierta y cámara		Holly	Sai	F	M	St. Leonards	Australia
237	20130902	20130914	20130909	17281	1	6	9	SO65567	1	1	1	49,99	49,99	0	0	38,4923	38,4923	49,99	3,9992	1,2498	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Prenda	Jersey	Jersey con logotipo de manga larga, SG	Francis	Vazquez	M	S	Hervey Bay	Australia
225	20130902	20130914	20130909	17281	1	6	9	SO65567	2	1	1	8,99	8,99	0	0	6,9223	6,9223	8,99	0,7192	0,2248	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Prenda	Gorra		Francis	Vazquez	M	S	Hervey Bay	Australia
225	20130902	20130914	20130909	18261	1	6	9	SO65568	1	1	1	8,99	8,99	0	0	6,9223	6,9223	8,99	0,7192	0,2248	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Prenda	Gorra		Stacy	Ramos	F	S	Perth	Australia
588	20130902	20130914	20130909	16318	2	98	10	SO65569	1	1	1	769,49	769,49	0	0	419,7784	419,7784	769,49	61,5592	19,2373	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Bicicleta	Bicicleta de montaña	Montaña: 400 para mujer, plateada, 40	Kellie	Moreno	F	S	Warrington	United Kingdom
528	20130902	20130914	20130909	16318	1	98	10	SO65569	2	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta para cámara de montaña	Kellie	Moreno	F	S	Warrington	United Kingdom
536	20130902	20130914	20130909	16318	1	98	10	SO65569	3	1	1	29,99	29,99	0	0	11,2163	11,2163	29,99	2,3992	0,7498	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta de montaña GM	Kellie	Moreno	F	S	Warrington	United Kingdom
217	20130902	20130914	20130909	16318	1	98	10	SO65569	4	1	1	34,99	34,99	0	0	13,0863	13,0863	34,99	2,7992	0,8748	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Casco	Casco deportivo: 100, negro	Kellie	Moreno	F	S	Warrington	United Kingdom
361	20130902	20130914	20130909	13847	1	98	10	SO65570	1	1	1	2294,99	2294,99	0	0	1251,9813	1251,9813	2294,99	183,5992	57,3748	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Bicicleta	Bicicleta de montaña	Montaña: 200, negra, 42	Kurt	Tang	M	M	Oxford	United Kingdom
478	20130902	20130914	20130909	13847	1	98	10	SO65570	2	1	1	9,99	9,99	0	0	3,7363	3,7363	9,99	0,7992	0,2498	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Portabotellas y botella	Portabotellas de montaña	Kurt	Tang	M	M	Oxford	United Kingdom
477	20130902	20130914	20130909	13847	1	98	10	SO65570	3	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Portabotellas y botella		Kurt	Tang	M	M	Oxford	United Kingdom
541	20130902	20130914	20130909	27622	1	100	1	SO65571	1	1	1	28,99	28,99	0	0	10,8423	10,8423	28,99	2,3192	0,7248	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta de paseo	Lucas	Wilson	M	M	Bremerton	United States
529	20130902	20130914	20130909	24726	1	100	1	SO65572	1	1	1	3,99	3,99	0	0	1,4923	1,4923	3,99	0,3192	0,0998	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta para cámara de carretera	Marissa	Hughes	F	M	W. Linn	United States
540	20130902	20130914	20130909	24726	1	100	1	SO65572	2	1	1	32,60	32,60	0	0	12,1924	12,1924	32,60	2,608	0,815	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta de carretera GA	Marissa	Hughes	F	M	W. Linn	United States
222	20130902	20130914	20130909	24726	1	100	1	SO65572	3	1	1	34,99	34,99	0	0	13,0863	13,0863	34,99	2,7992	0,8748	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Casco	Casco deportivo: 100, azul	Marissa	Hughes	F	M	W. Linn	United States
535	20130902	20130914	20130909	12097	1	19	6	SO65573	1	1	1	24,99	24,99	0	0	9,3463	9,3463	24,99	1,9992	0,6248	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta de montaña GB	Sean	Allen	M	S	Shawnee	Canada
528	20130902	20130914	20130909	12097	1	19	6	SO65573	2	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta para cámara de montaña	Sean	Allen	M	S	Shawnee	Canada
480	20130902	20130914	20130909	12097	2	19	6	SO65573	3	1	1	2,29	2,29	0	0	0,8565	0,8565	2,29	0,1832	0,0573	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Cubierta y cámara		Sean	Allen	M	S	Shawnee	Canada
535	20130902	20130914	20130909	26198	1	100	4	SO65574	1	1	1	24,99	24,99	0	0	9,3463	9,3463	24,99	1,9992	0,6248	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta de montaña GB	Alyssa	Taylor	F	S	Lincoln Acres	United States
480	20130902	20130914	20130909	26198	1	100	4	SO65574	2	1	1	2,29	2,29	0	0	0,8565	0,8565	2,29	0,1832	0,0573	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Cubierta y cámara		Alyssa	Taylor	F	S	Lincoln Acres	United States
536	20130902	20130914	20130909	11276	1	19	6	SO65575	1	1	1	29,99	29,99	0	0	11,2163	11,2163	29,99	2,3992	0,7498	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta de montaña GM	Nancy	Chapman	F	M	Cliffside	Canada
528	20130902	20130914	20130909	11276	1	19	6	SO65575	2	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta para cámara de montaña	Nancy	Chapman	F	M	Cliffside	Canada
480	20130902	20130914	20130909	11276	1	19	6	SO65575	3	1	1	2,29	2,29	0	0	0,8565	0,8565	2,29	0,1832	0,0573	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Cubierta y cámara		Nancy	Chapman	F	M	Cliffside	Canada
536	20130902	20130914	20130909	15413	1	19	6	SO65576	1	1	1	29,99	29,99	0	0	11,2163	11,2163	29,99	2,3992	0,7498	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta de montaña GM	Donald	Prasad	M	M	Cliffside	Canada
528	20130902	20130914	20130909	15413	1	19	6	SO65576	2	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta para cámara de montaña	Donald	Prasad	M	M	Cliffside	Canada
214	20130902	20130914	20130909	15413	1	19	6	SO65576	3	1	1	34,99	34,99	0	0	13,0863	13,0863	34,99	2,7992	0,8748	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Casco	Casco deportivo: 100, rojo	Donald	Prasad	M	M	Cliffside	Canada
234	20130902	20130914	20130909	15413	1	19	6	SO65576	4	1	1	49,99	49,99	0	0	38,4923	38,4923	49,99	3,9992	1,2498	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Prenda	Jersey	Jersey con logotipo de manga larga, G	Donald	Prasad	M	M	Cliffside	Canada
478	20130902	20130914	20130909	13303	1	19	6	SO65577	1	1	1	9,99	9,99	0	0	3,7363	3,7363	9,99	0,7992	0,2498	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Portabotellas y botella	Portabotellas de montaña	Jonathan	Martinez	M	M	Oak Bay	Canada
478	20130902	20130914	20130909	21292	1	100	1	SO65578	1	1	1	9,99	9,99	0	0	3,7363	3,7363	9,99	0,7992	0,2498	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Portabotellas y botella	Portabotellas de montaña	Austin	Martinez	M	M	W. Linn	United States
477	20130902	20130914	20130909	21292	1	100	1	SO65578	2	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Portabotellas y botella		Austin	Martinez	M	M	W. Linn	United States
477	20130902	20130914	20130909	22340	1	100	4	SO65579	1	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Portabotellas y botella		Isaac	Young	M	M	Santa Cruz	United States
478	20130902	20130914	20130909	22340	1	100	4	SO65579	2	1	1	9,99	9,99	0	0	3,7363	3,7363	9,99	0,7992	0,2498	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Portabotellas y botella	Portabotellas de montaña	Isaac	Young	M	M	Santa Cruz	United States
474	20130902	20130914	20130909	19636	1	100	1	SO65580	1	1	1	69,99	69,99	0	0	26,1763	26,1763	69,99	5,5992	1,7498	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Prenda	Pantalones cortos		Jessica	Lee	F	M	Beaverton	United States
472	20130902	20130914	20130909	19636	1	100	1	SO65580	2	1	1	63,50	63,50	0	0	23,749	23,749	63,50	5,08	1,5875	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Prenda	Camiseta	Camiseta clásica, M	Jessica	Lee	F	M	Beaverton	United States
477	20130902	20130914	20130909	17265	1	100	4	SO65581	1	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Portabotellas y botella		Grace	Flores	F	M	Imperial Beach	United States
477	20130902	20130914	20130909	24322	1	19	6	SO65582	1	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Portabotellas y botella		Alexandra	Evans	F	M	Royal Oak	Canada
473	20130902	20130914	20130909	24322	1	19	6	SO65582	2	1	1	63,50	63,50	0	0	23,749	23,749	63,50	5,08	1,5875	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Prenda	Camiseta	Camiseta clásica, G	Alexandra	Evans	F	M	Royal Oak	Canada
477	20130902	20130914	20130909	13206	1	19	6	SO65583	1	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Portabotellas y botella		Emily	Flores	F	S	Vancouver	Canada
480	20130902	20130914	20130909	13206	2	19	6	SO65583	2	1	1	2,29	2,29	0	0	0,8565	0,8565	2,29	0,1832	0,0573	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Cubierta y cámara		Emily	Flores	F	S	Vancouver	Canada
528	20130902	20130914	20130909	16369	1	100	1	SO65584	1	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta para cámara de montaña	Isabel	Powell	F	M	Everett	United States
485	20130902	20130914	20130909	16369	1	100	1	SO65584	2	1	1	21,98	21,98	0	0	8,2205	8,2205	21,98	1,7584	0,5495	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Guardabarros	Conjunto de guardabarros: montaña	Isabel	Powell	F	M	Everett	United States
528	20130902	20130914	20130909	16501	1	100	1	SO65585	1	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta para cámara de montaña	Vanessa	Wood	F	S	Seattle	United States
528	20130902	20130914	20130909	22730	1	19	6	SO65586	1	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta para cámara de montaña	Timothy	Perez	M	M	Royal Oak	Canada
485	20130902	20130914	20130909	14841	1	100	8	SO65587	1	1	1	21,98	21,98	0	0	8,2205	8,2205	21,98	1,7584	0,5495	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Guardabarros	Conjunto de guardabarros: montaña	Franklin	Pal	M	M	Neunkirchen	Germany
472	20130902	20130914	20130909	14841	1	100	8	SO65587	2	1	1	63,50	63,50	0	0	23,749	23,749	63,50	5,08	1,5875	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Prenda	Camiseta	Camiseta clásica, M	Franklin	Pal	M	M	Neunkirchen	Germany
528	20130902	20130914	20130909	14691	1	100	7	SO65588	1	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta para cámara de montaña	Derrick	Torres	M	M	Dunkerque	France
222	20130902	20130914	20130909	14691	1	100	7	SO65588	2	1	1	34,99	34,99	0	0	13,0863	13,0863	34,99	2,7992	0,8748	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Accesorio	Casco	Casco deportivo: 100, azul	Derrick	Torres	M	M	Dunkerque	France
234	20130902	20130914	20130909	14691	1	100	7	SO65588	3	1	1	49,99	49,99	0	0	38,4923	38,4923	49,99	3,9992	1,2498	NULL	NULL	2013-09-02 00:00:00.000	2013-09-14 00:00:00.000	2013-09-09 00:00:00.000	Prenda	Jersey	Jersey con logotipo de manga larga, G	Derrick	Torres	M	M	Dunkerque	France
